snsf________::ecb65717fa786ee202f2b191e235a86a,14,0,0,0
ukri________::8a48c52f9a5ff751517f53e80c451c22,11,3,0,0
snsf________::1a53d09c8a316ba11d0d5f820987d463,32,0,0,0
fct_________::2ca986954d390b24ed8a56f97feef132,48,0,0,0
nih_________::02f162751ace385384967d83522833f0,8,0,0,0
nsf_________::6c34cbdf855ace6ae47447bf737572d3,10,0,0,0
corda__h2020::945361c6db1328b6cef30bfe581fc045,89,7,3,2
nih_________::27fa7e0a8e7844a271a52d30c9e0b3da,6,0,0,0
nsf_________::8ab7b0aa65e8b0cc45a9d1a7ec5812e9,12,0,0,0
nsf_________::6e8aa21fc8fb0cd2f10ffe9c691d46c9,111,15,0,0
nsf_________::a178d75adc5dc5d42ad9e80d230cad71,1,0,0,0
corda__h2020::50964ec1267015c3f29d757373e323f1,65,0,0,0
ukri________::a2d54bb029e7618aa10de0434bd4e08a,4,0,0,0
nih_________::2850232f0c321fc67a15c9a521771497,32,0,0,0
nih_________::1043d8f3732f09b2752fcf95fac271e0,23,0,0,0
nih_________::02e777fdc7dba4e8b831f4bbf22e8e6f,3,0,0,0
corda__h2020::1aedbbebfa098bdf24f690c587a5b416,54,4,1,0
ukri________::cd7c89246310c1b89f1360a95d9ff318,68,8,0,0
nih_________::22c875e0f61f276cdb4f408070068c18,29,1,0,0
nsf_________::6841a5cab1309de990eeb42ba88aedd2,1,0,0,0
fct_________::25a97485adac88a126658bb4a3678e47,9,5,0,0
ukri________::720684e6708691342c889c7392365c8b,9,5,0,0
corda_______::2059acfb24ac43885b0b4b4cc5a5bb49,51,50,0,1
ukri________::9f10f3e06a7d3d42ff7e6a3103f19f8d,2,0,0,0
nsf_________::4769e91619a55f76ea316114440bfdd9,11,0,0,0
nsf_________::123e5e95d623bcd328e0b808625947c1,10,0,0,0
corda_______::027ac1958ab01aa955fe885cfc8c7496,25,0,0,0
wt__________::af73949cd895b947c705d0783cfaca91,10,0,0,0
nih_________::1cf0d528aa6dcffda2b4b3c8d62e6a52,115,1,0,0
nih_________::1b36e1756b9635bf0fab87fd6b103467,1,0,0,0
nih_________::01a332654425ecbbc8fe550cb2b4981e,7,0,0,0
nih_________::57628a805160d6d270d7a4e2866e3ca1,2,0,0,0
nhmrc_______::42ec6d568d9de8bd623a9d9c58b8160c,1,8,0,0
aka_________::078c1993dcaa199add4a1b83be1a0c04,2,0,0,0
corda_______::2b77d7be465e7691e6b780ea7610d4b3,13,0,0,0
corda_______::34e5b2ef0d3ca630a6d789b5d53a50c3,54,1,0,0
nih_________::0a653313a07f7b59a695e21fe82e7869,119,72,0,0
nsf_________::d441f48f731c65eb6e8a894447175e14,5,0,0,0
corda_______::17089ca198b3a9c1062e79d1f2b98d36,17,0,1,0
nsf_________::b0885698c6a736fe115c7b1281ec8d9a,5,0,0,0
nih_________::01b1c8fca9a8364e0084f97eae37bb22,5,0,0,0
nih_________::0100bd9503e200596ea988c4d1fc248c,195,30,0,0
nih_________::0cc59349f08a67e2e59cbac624a488d4,3,0,0,0
nsf_________::4cc893802b8fd6e82adfe9081f2ea746,4,0,0,0
corda__h2020::8956007ae84ccdfa311954928f7bb815,63,0,0,0
fwf_________::a4a1df021ecc74e7cf8921daf03f4102,11,0,0,0
corda_______::0674f33d12af008966d2a9597bb711c3,50,0,0,0
corda_______::cddfd28b099f3d726a5978eb09464904,54,4,0,1
corda__h2020::66e61ca94cb350b73d38de2dc46890e6,113,29,0,1
nih_________::35acfffe7b441467330b834676179ab6,7,0,0,0
nih_________::06530c097e1c259782f957c84595c88e,14,1,0,0
arc_________::6c0de2e51da296176dbc0474263c5cce,20,0,0,0
nih_________::d3386da59ca5e87abbad1537f7b67ec8,18,0,0,0
nih_________::f10e79f95ec53c1c135ec9541e6b2e94,3,0,0,0
nwo_________::0102678d1922799cf9122b3f103975f1,25,0,0,0
nih_________::028e001cfdb6f46fb056ce23c055a1db,9,0,0,0
arc_________::4092492f8714c42dfc8af4eb72b72a95,2,0,0,0
corda_______::7157c89fefdbe52f3b6365276f67e51e,102,0,0,1
nih_________::5bf9e778fff51ed864be8b6e9e83b52b,4,0,0,0
nih_________::66b12e98321ecf8f8f53ae7a93e942da,52,2,0,0
nsf_________::23abdbe6eff724dfe053add04e6a3e0c,1,0,0,0
corda__h2020::07661c4016b62342cd3ae51b0199f256,15,0,0,0
anr_________::7fb69fdea39554115aade0c488d9c658,29,0,0,0
ukri________::8cf3452f00b76e907d458c5b05bb2cb5,148,5,0,0
nsf_________::172c6fb6648820569d942290437f48bc,28,6,0,0
nih_________::432b08264f9eb55bcaa8a8f30c1c5130,12,0,0,0
nsf_________::7479f31afa0926dfae8afbef78513d6f,9,0,0,0
corda__h2020::e208cc51eea35aa20abf86be63b8df4d,1,0,0,0
corda_______::677d01c5e98788d707b65d6293d9746e,193,0,0,0
corda__h2020::34e6ec8b9375fdf77c77dd0aba73b732,27,0,4,0
arc_________::1e81f08186299faaedd39cc93d39e685,2,0,0,0
ukri________::fff94573bc71376c92c3d01089248b57,1,0,0,0
fct_________::ba82536015d2b04a398251465a01af77,13,0,0,0
nih_________::24e90f335143642ed11b963a8a67ce69,9,0,0,0
nih_________::7a1831ada13348ebd5948ab932b74dbe,1,0,0,0
nih_________::09a02f93a1b5dc966bbaaa5c36a1551d,23,4,0,0
nsf_________::e02222486537aa9772ba2e4f4375609a,12,0,0,0
ukri________::768517a4f8f5787abe993e7a1ba5e485,11,2,0,0
nih_________::2eda817e18085104b93ce17ca47bbb63,12,0,0,0
fct_________::ab2b2fc41c1eff318eeeb989a5d5e2f9,3,0,0,0
nih_________::42802bd4d3631643c07476cd2a264405,36,0,0,0
corda__h2020::1f95dde2afded4eb8fdaef05f81a8aa3,4,1,0,0
corda_______::703b556b732f844d00a2e7dd94722b1d,25,0,0,0
corda_______::8bd5f5b45a2552baeb3d1b6620c628a2,79,0,0,0
anr_________::22c380a5315c4a692eaac045b1684c90,6,0,0,0
nih_________::101fecefef7cbce4aca5f8bd14d25853,9,0,0,0
nih_________::36959cb5c996af4f719a86cc81f38f73,15,2,0,0
snsf________::17a2b0ae2c06dd5cfe73cac0d084bddd,3,0,0,0
corda__h2020::3d75c222d7614c55a9cae0829452b0ad,106,1,1,0
corda__h2020::939484c28ec51ec8fc7071c0227c7393,47,0,0,0
nih_________::1daedfd3d6a154a70ea358a625477d09,3,0,0,0
nsf_________::0f32058871553ae9854186c4fc57b7f5,1,0,0,0
snsf________::b54fd26f6ba1ccd3a88e43ca0d11c808,2,0,0,0
nih_________::5356511f882fd28b4968bf9350a40a9c,4,0,0,0
nih_________::2a6d089f1be20ef96c373310ee1c6acd,6,0,0,0
nsf_________::a4d93cde6006cb1fd196abd1a8e228d5,3,0,0,0
corda_______::2287131790d1bdb52e61a72b6ba46c8b,291,1,0,4
nsf_________::513ba755333f05c4be552eab8589de39,2,0,0,0
corda__h2020::a131f7f15125e6a11c4d21c4122f0c09,17,0,0,0
mestd_______::a6510620fd16f8d0069ef295b51b528e,54,0,0,0
corda__h2020::57657e6964e0d461e8c93820ef25b04e,117,11,3,0
anr_________::90c044de59674a29b34c166297f1c9a5,24,0,0,0
nsf_________::2abb2a6354ee01152738f9fd5f8b1f91,35,2,0,0
corda_______::76fecbe822e067cd1d7c35ef998553fb,68,0,0,0
nih_________::31c2ffc715e83bebdcc71a203ceb1c08,8,0,0,0
corda_______::817dae59612f4e91eaab57d542b4d49a,16,0,0,0
nih_________::0b0b78ccd1ed75ac99cdcf947734dd7f,23,3,0,0
corda__h2020::fe71b7bdf311cfa8ff35491431882552,28,0,0,0
corda__h2020::e95d6a0157231d7ea57bb37fc7109e24,35,2,0,8
corda_______::a65d6abcfed35bbd63c5101245cb929d,2,0,0,0
nsf_________::6f9da55046cee934dbc70b468e270e8d,24,0,0,0
nsf_________::91f9fbcd8846b87c1704ca1ff7bdba43,5,0,0,0
arc_________::72f225629a5fbfa93f623b5a3a195a48,11,68,0,0
corda_______::79feb26ae420bde2761d45cee6b05d94,15,0,0,0
snsf________::09f588ebd7b49d628bc2e672cc603afd,2,2,0,3
nsf_________::759d1798cdd1fec7180290200ce048e0,1,0,0,0
nih_________::032ddaab926a5ac55c99d2a6b0fa43a7,25,25,0,0
nsf_________::c5a5b4121d54408404acc154f1cb399a,7,0,0,0
arc_________::483a15b72ad694f314042df6b0603511,9,2,0,0
arc_________::824129ca5e608159577bb2c3d2906c52,7,7,0,0
nih_________::0587e7b45a70a2629d6639a369102e64,5,0,0,0
nih_________::3503d50d90e0b8e388daf31be0b04398,1,0,0,0
corda_______::c8915bf1671c5a7a985c7b5261ea003a,3,0,0,0
nih_________::811e3278e47a1560c784d12cec83baff,6,0,0,0
nih_________::4d9bdb7e9b9b44fa6f8f77045f1b6e32,30,2,1,0
nsf_________::6508a84c8877991d9ed6711503c068f2,24,0,0,0
ukri________::db4071dd76345d415dc8b6d3b7df4e24,9,0,0,0
snsf________::f978daf14a9163fa7322d087f5eb3117,22,0,0,0
ukri________::d204704919a07d059c6f9143d843a5e5,14,0,0,0
corda__h2020::c857c9f49ffdefebb0d951fed522b20b,15,163,0,0
nih_________::20a583b24713c76b5514d7ebfd6b167e,35,0,0,0
corda_______::0f89f3bc82118e3dedaa178c7d9f0285,4,0,0,0
corda__h2020::a77bb7dcbcec054a6cda4827ca45dc04,31,0,0,0
corda__h2020::e84a6e0949a54c496af8b1fe065977d1,232,8,0,0
nih_________::3be5103ee3282d6eac1f08f5fac7c79a,1,0,0,0
corda__h2020::5c91927895795b56ae0c0333b2062aee,38,3,0,0
ukri________::2ee397c7c1a76c645670288272f62baa,14,1,0,0
ukri________::ec0711f880c5e0b17e2143cca96540af,64,8,0,0
nsf_________::83d8636330c597f7362ea42494d136cb,13,2,0,0
ukri________::17495443d543ca9737f43ba895f2aae5,1,0,0,0
ukri________::a404ab1ff780e4b357633c43400fe200,16,1,0,0
nih_________::7646e516ff4c2e4d6ac8943f8a35127e,2,0,0,0
nih_________::02f55435ce4c728df4811ba41b29c8fb,391,16,0,0
nih_________::06257755fa419863d811f9ff6b294580,4,0,0,0
corda__h2020::681597165c7de869c820b301527bcc73,83,22,0,5
corda_______::181754c335b163b9d193cfba994de1f0,12,0,0,0
nsf_________::3afad44ac1bf40ae2e223f41a423b153,5,0,0,0
corda_______::0fdf346c40f39b58610716b1fb07f64d,46,0,0,1
mestd_______::c94b9c32bee1951814f79c9646777742,56,0,0,0
nih_________::1871a5f87ed96b1e7e3944c8eaa6155a,9,2,0,0
nih_________::63a1fd784d85b5368413c9affabbba11,1,0,0,0
irb_hr______::791080d84b013bdc33bf59d9bab27700,8,0,0,0
nih_________::6948b3e09c51d54a6933598fdf051578,134,35,0,0
corda__h2020::6d94dc80505574126e78d54c0ebcae7a,7,0,0,0
wt__________::e63190e98e28f6f5d25eee19863e3905,24,0,0,0
nih_________::0b163583769608cf7613626180774e15,31,0,0,0
nsf_________::6c31654dc1cabbf2a03315e1b1d1ed71,17,0,0,0
corda__h2020::214e0269029cb8e98d890182a15d0229,41,0,0,1
nsf_________::2ecaf0dc3670f7250945463faad5a71a,198,0,0,0
fct_________::5610c8b4c5e50f21d973cf58b889ce40,3,0,0,0
snsf________::d2e570fa0b0d10d036e2e09992b4639c,8,1,0,0
nsf_________::78ef4a27f90673ee8711e0bff1259d11,52,0,0,0
nsf_________::eafcefeeb5c481a021fbbcfa0d7c922d,3,0,0,0
nih_________::cd1c22580c9549ff68fb3e4d7250c53c,4,0,0,0
corda_______::dcee45a0fac32d3c4b3bfcc566644da5,38,0,0,1
nih_________::0b53cacce13d6b80244ce8f5e2fd2d94,7,0,0,0
nsf_________::c7071a8064e264178da06a2c68865f08,4,0,0,0
ukri________::d6e0d9f683a086f5271beedac0a60c9a,13,0,0,0
nih_________::3c06202a16f9e8ba747afc73a87abd88,5,0,0,0
corda__h2020::26771678a031b42954088905fc51f166,10,0,0,0
nsf_________::bb456dd27e2dfa5fd486bf698fabf915,13,0,0,0
ukri________::61e519cddb7fb867674950e9ff7f054b,11,0,0,0
arc_________::535f4196e6bd06b43ce0349b30584790,10,0,0,0
ukri________::22a836354e295aec259415342da77ca9,2,0,0,0
corda_______::d0513c35499da5df8f9aa034945bc777,12,2,0,0
nih_________::15d392feed52cc0d131389e85e72f8fb,2,0,0,0
nwo_________::b615952e0268f5b69b6e4c66c80d745e,8,0,0,0
nsf_________::2aa38dd1d9d0b2dbe614782d8558a894,16,0,0,0
corda__h2020::0a45adb80e5ac98b1b485021d0e7007e,33,10,0,6
ukri________::b8b0a15fa320887088d0b7a921511be7,19,0,0,0
nih_________::439c6ec0fd15f5f457093cffb7d31a4e,10,0,0,0
nih_________::65bc09d34dd183559ae4f6fc31b801a4,1,0,0,0
nih_________::68c4f9e0880013a638ac391567f9ff72,32,0,0,0
nih_________::8fc8cbc14bce78bd87ad0998eb33f837,13,1,0,0
fct_________::d60b95458cbbb6e9bdfa4638b4817826,89,8,0,0
nih_________::20be2523a325d18ef8c5abb7993f41b0,2,0,0,0
nih_________::06e24d1294b3d2b13571e8fbd6800718,29,9,0,0
nsf_________::4b35df43174d7549539653b27886198d,2,0,0,0
nih_________::554e308add4943ea53b250fc7238803d,3,0,0,0
nsf_________::ba19b1884b318f6481995ece90b8ebb5,2,0,0,0
corda_______::80e93158d381457b40b9f412207b1320,70,0,0,5
corda_______::5f0c4c8d513d50b8e7f543e9229630f7,34,0,0,1
nih_________::75e6e68997e6980bd177f3dac13f643b,5,0,0,0
ukri________::2bc568d03353e229917beeedc5fff6b9,14,9,0,0
ukri________::fcce9ec82ea504810e5be000142579f4,36,7,0,0
corda__h2020::e884addfb6a2acb4b6e5b43037533671,47,49,0,6
corda_______::b69fe2ae7da0a21abd068d9deb8e6763,8,0,0,0
nsf_________::cc17856a43e5fc7d635f616a4a0e7c98,45,0,0,0
nsf_________::daa2bddc2a26bd003b27e21c96fb0662,0,0,7,0
irb_hr______::3150355526bdd2ccbd9ce1bc11ed00fc,4,0,0,0
nsf_________::e743b927b30d6cbff380f789b6d0bfa1,43,0,0,0
nih_________::039fa94ed0dcc2b50491b1e71ed76f28,33,6,0,0
fwf_________::c84bb283411cc8ed0aa182fa93ed94d1,3,0,0,0
nih_________::08cf2ab8964915a8637ff5c0506de1c7,2,6,0,0
ukri________::446b768f5f4fba2c73e4e09e83ffe8d1,2,1,0,0
anr_________::1527a524bc73b39b21b602dd96372e76,2,0,0,0
corda__h2020::e39c75ac01a06b78c6847e8907c33910,16,0,0,0
fct_________::53e2ecea4f76606c61ec4724c2232aff,18,0,0,0
nih_________::0d1d70e6944eb267df83c64dcfb8ce1f,2,0,0,0
nih_________::295366b2973847afcd08cdce1d7ff439,6,0,0,0
corda_______::b6d17939f6f66056653a80cd5ae606a0,60,0,0,0
corda_______::ce76db23217163b6b0d7ebd6d6f6070e,10,0,0,0
corda_______::26dbce6b5c8e32b4af76ee6ef3b53dbd,33,16,0,0
nsf_________::6c154a0158726b1993af7603520a3739,40,7,0,0
corda_______::24dde21424695d2e6e6b93648d1dc981,247,0,0,0
nih_________::0ed899f9e718c3299a843b86e80af522,18,0,0,0
nih_________::04c78588578268aa6f214eb48dc1ce03,257,33,0,0
nsf_________::71c7ef7bc7b3af0df825431bee1d06e9,5,0,0,0
ukri________::adcc678726f363599178ca5fc7e61ed5,21,1,0,0
corda__h2020::fc6b0dc975dc6dc8531de45efb06721d,78,1,0,0
nsf_________::717eb9e1cb1ed15eae32128852351a51,5,0,0,0
nhmrc_______::ae516efcc3fab10081babcd0563c3f79,5,0,0,0
nih_________::c42f0fbcc86dc482c797e0efbca739d5,1,0,0,0
arc_________::3498cf38fb68cb3ddcbf351b2141ef1a,7,0,0,0
ukri________::2215a969c49f7f17c2a8c072c8ba3f86,74,4,0,1
ukri________::c9523a1904b13e715cd7aae1c39a942e,1,0,0,0
snsf________::c19f71ba3e021dcb9d5776a3698e8ccb,3,0,0,0
fwf_________::2b8294f6a0d918b734232fff3d4907b6,98,0,0,0
corda__h2020::939a28862844560afa1c83e0e7397a35,25,0,0,1
corda__h2020::d9a637b01f58ae1546823feee5f92e66,16,1,0,0
nih_________::773d4959d9af8e214748884e594c70d0,54,1,0,0
fct_________::8f57a88624681bf3c4fb3a11417f4aa0,34,0,0,2
corda__h2020::d7c497aff15c4fc378da57e172039e12,6,0,0,0
anr_________::b008734e64f8755528cddb17ec436283,4,0,0,0
nih_________::059f88d57fbbd64fe46b28ca0c493e23,78,8,0,0
anr_________::bd7c7432ddbcdf13735ae8089abe7e61,2,0,0,0
nsf_________::2bbc77e4e5c0152d7ee66585412da031,5,0,0,0
mestd_______::ac26b0194082cb1ceb93c480a48388f1,316,9,0,0
fct_________::f3bcecae4e1b4501438bfc5f9de572cd,7,0,0,0
nih_________::e9ac1e936729dde812a195a42a61a019,2,4,0,0
ukri________::7ff0d8e9ab4d11191e7306d48eb60853,66,28,0,0
ukri________::a63157b92cc52895b764ca9ab35c85ba,156,81,0,0
ukri________::6c28c328d074dc442709d4d683ecb012,10,1,0,0
ukri________::967d8de7265f3194f9be82c89b296ae2,10,0,0,0
nsf_________::01809f3a08e993bb7a364f8f6ca3b2a9,6,0,0,0
nih_________::29eb6b58625c02481ff604acbb51098c,9,0,0,0
nsf_________::90b9ff14bdf6a41e3847329b02417275,3,0,0,0
nhmrc_______::9af1b6c99ee5b576316efb37dcdf14cb,39,0,0,0
nih_________::0072163039130bcdd218cfac022caad3,3,0,0,0
corda_______::28973fbc1d4993af987cb6a30df6736b,38,1,0,0
corda_______::d52d9986a27fc559a9be37c7dff0874c,66,2,0,1
fwf_________::25c1d299c1af52e0b1fec0a8a77c5e9c,4,0,0,0
nih_________::1149635af383658f3b6b712a0f23a6eb,28,0,0,0
nsf_________::b12d7860bd6aea2b3e27267942b041d3,15,0,0,0
nih_________::59dd50bba94a73a034227d39274db91f,8,0,0,0
nih_________::05f331052b50439b1a0edb2ad6f7b1a9,383,43,0,0
irb_hr______::8b6befb669eeba686a7182bab2a3a828,10,0,0,0
fct_________::b27e1412fb73177c696cf384b89c427b,7,0,0,0
nih_________::0603b6e6c7db64e355feebe82e932901,24,0,0,0
corda__h2020::0cce4c61dc4ff30b2b70ee110565628e,2,9,0,0
fct_________::f18f14aa9c6de99804c08d71d9f64edd,16,0,0,0
nsf_________::8f96af79fa7371552df87ae8e2b7affa,11,3,0,0
corda__h2020::2e6f6109bc8fc7dbf734a12175462db8,213,7,0,0
corda_______::b72c6591a8db7c0fe0e896cddd68cd16,23,0,0,1
wt__________::0d6ec3a8be97edaa143c9b7a235ac478,17,2,0,0
corda__h2020::5635fefe2f531a9a79474a1f7f126229,155,34,0,0
nih_________::5688fbec8ed6a629c46c2d18ca9b96e2,2,0,0,0
ukri________::f0bd91afb844492d9699c03f37603803,26,25,0,0
irb_hr______::b04f1a07dbb05f1f4d12bb5850397e2d,10,0,0,0
snsf________::4211f1cf3441b841400da1e02c828b34,11,0,0,0
nih_________::16fa880c93bdb40c7ad94e591c13e3a9,5,0,0,0
snsf________::9397ff781f137aaa51df61eded3db064,6,0,0,0
snsf________::fd9a62d7507fbeb69849b4da0c40ecf2,6,38,0,0
nhmrc_______::1fc13e14d2387759cc35fb562bab1270,7,0,0,1
aka_________::032124fffd055f950112c7fdb493a55a,4,13,0,0
ukri________::fcc8d98772bca4c4c4e5d1410261107a,157,5,1,0
nih_________::093789907bf35b74480af90e542ec9b0,22,0,0,0
snsf________::8cc900fc16a110456f0c57fce5ed623c,3,1,0,0
corda__h2020::14feaee0cc5af5c075eeb494912ecd1d,75,1,0,3
nih_________::03d92a8244d358841d7d6f49282d03f9,4,0,0,0
corda__h2020::58d41492c917a46a27b4908675278de6,12,0,0,11
nsf_________::e4fcaac04a6bf3524b8ff2c47594c12d,19,0,0,0
nih_________::0ff49ae509e15189d1c4f8c5686621c2,18,0,0,0
corda_______::b043e584f7b6cac60add01aa7e3ceeb1,23,0,0,0
corda__h2020::8403b206f7884b047bfc81bc790431a8,85,3,0,0
nih_________::6082724cb9dbb6322fae928627874320,18,31,0,0
nsf_________::e32233e648dacf33113a18259cbd56fd,2,0,0,0
corda__h2020::cadc71ae9020e93fbc884699bb79a295,66,1,0,2
nsf_________::90874b05acc98ae4d501066b2c0d5551,177,0,0,0
corda_______::55fa301addf7e9f73fdfc1cc9ca8bcc2,56,2,0,0
nih_________::6a5bcc3c083280c722df2f20ec3e90e7,8,0,0,0
nih_________::ef159dd0d8b2a5171a1425bc0b991bf0,100,5,0,0
fct_________::3c8025f3eebfffd6940bd372fb187e68,96,0,0,0
nsf_________::c99e237c40f160d55ba0334597d70807,25,1,0,0
corda__h2020::1de8099812bb433f4e8bca0ff02de758,62,1,0,0
nih_________::290583d60ab42d7d109640560d5ddf7f,12,1,0,0
fwf_________::31e21f3dbe302b23ed4e2e6aaf8be27a,14,0,0,0
mestd_______::ea7123be344674f9ea31ff275302188c,119,0,0,0
corda__h2020::0d095e01ae667fd8e1bd7d62d7527820,59,3,0,0
corda__h2020::b1268f0cd8e963b115624c247c0bdc4c,13,0,0,0
nih_________::efba3ee92c7a997e7635e51dae4a0cc4,10,0,0,0
nsf_________::137cbab9dbf78a26aa52b43a60ba6721,14,0,0,0
nih_________::5526bbc1bb413403655401ad367ea9ec,1,0,0,0
snsf________::fe99580d5c04f7fc8fd04f406ef77a9c,5,0,0,0
ukri________::b7a90bdfb1edd3a6b191e6adb053a330,33,0,0,0
corda_______::0104b3281b541c6e1ff6b75b956da7db,15,0,0,0
nih_________::047750c13e2e0b21009d8cb01810896b,7,0,0,0
nsf_________::b247f2602d1d79a1973d353dcb747e22,2,0,0,0
ukri________::3e831e586ea0f8527f64b3ff2c8b4155,6,2,0,0
nsf_________::23f00e9bff2b2128b2e0a9b61c013f18,2,0,0,0
ukri________::96060cefa7808fa8bc3235342e647084,16,0,0,0
nih_________::36dc224a457bdc6553bff621d33cd4c8,7,0,0,0
ukri________::4c08b2dae660660ad2099b0f07858654,72,0,0,0
nih_________::59fbd47659af32c70b71325eea10928d,1,9,0,0
corda__h2020::2006425af8ef1735dec9c67d04e2dfe7,53,0,0,0
ukri________::0e8ea3e2e7f9b98ac8e349219cb73136,3,0,0,0
corda_______::c0b7697b1f79f81d7914120ac2083542,180,25,12,14
corda_______::16f1782789074319b1a829c2c2f2b0e9,75,2,0,0
anr_________::a12e3fdc3d35b87cfda918df1bb920c2,9,0,0,0
corda__h2020::38d4cb414932086975a7645c0ea34acb,27,0,0,0
nwo_________::f9be674b298fa7b73f9a3ac6b951b4e0,11,0,0,0
corda__h2020::97ed3c7aa706c3a377a507a3092e717d,108,0,0,0
corda_______::e2f25fe2232f3fcf1e8552d06cd34381,48,0,0,0
nih_________::afc3923f784972c604b3e072d15b9403,1,0,0,0
nsf_________::58b427a4c2a53df806daac1b34d49887,33,3,0,0
nsf_________::3d3873c6d0fc5f4d6e8009c6d9e8abfe,1,0,0,0
aka_________::08226be64e1830ccecf7a033b77d7108,6,0,0,0
fct_________::055ca8fc910d3e1577f44eea17e9b824,6,0,0,0
wt__________::379870707c87c203f1cf95404287b10c,4,0,0,0
nih_________::09cea42be07598ff48e3a2b487740a04,13,1,0,0
aka_________::c04ba2843990f7711f25b935c91c6e7e,21,83,0,0
corda_______::ba0ec619628c31a93eebaa026b4b3396,61,11,0,0
corda__h2020::d9fedcbbf59475981d8704b8df99ddc0,31,3,0,0
nhmrc_______::e0c35ce28790020c15418b8c1c7879fc,20,0,0,0
corda__h2020::88bbb707bcc14313762c0f7820a700c3,72,0,0,0
corda__h2020::282c86888bf051a7bf232d77a8a47004,19,5,0,0
nsf_________::d49397ea7eb5b48153cbec1b82af8e08,3,0,0,0
nih_________::0e3ce6e3a9b0fa378c1c5d815d08fb90,16,0,0,0
corda_______::69d9576f701a3d0637f4596adfc09e19,87,11,0,15
nih_________::02d186a64544546ca6cc38b6bc020bea,31,2,0,0
corda_______::cf612e3900f2ec66e6cc4af6daf13ecf,50,1,0,0
ukri________::88f8379269d32d8e1044e865a1d682f0,28,1,0,0
corda__h2020::9602105a401e45baf5b07ff3cde43ad6,19,0,0,0
nih_________::19b307f35bf812be8731af20e734b26e,3,0,0,0
nih_________::4136b364f23ae2d59e26f07dfba53399,2,0,0,0
nhmrc_______::e5781a98cb2df823b6867a2faef68f50,58,6,1,0
corda__h2020::a73309fb4e3f48d6e3ee465b8833d1ff,66,0,0,2
nih_________::044e502a70b0e9ea25733829208e8adc,17,0,0,0
nih_________::85e80f582c44276f892de12019b1d166,1,0,0,0
nsf_________::2dbeb451d96e8e6ad00900edb359be5f,34,2,0,0
